TimeUNIX/UTC,TimestampUTC,Hsigm,Tps,Dpdeg,
1631138569,2021-09-08T22:02:49.000Z,0.65,3.78,332.136,
1631140369,2021-09-08T22:32:49.000Z,0.64,3.92,327.133,
1631142169,2021-09-08T23:02:49.000Z,0.5,4.08,322.876,
1631143969,2021-09-08T23:32:49.000Z,0.68,3.92,320.885,
1631145769,2021-09-09T00:02:49.000Z,0.76,4.26,314.733,
1631147569,2021-09-09T00:32:49.000Z,0.85,4.08,320.906,
1631149369,2021-09-09T01:02:49.000Z,0.81,4.26,316.421,
1631151169,2021-09-09T01:32:49.000Z,0.77,4.26,316.853,
1631152969,2021-09-09T02:02:49.000Z,0.72,4.26,319.433,
1631154769,2021-09-09T02:32:49.000Z,0.73,4.44,316.349,
1631156569,2021-09-09T03:02:49.000Z,0.7,4.44,318.16,
1631158369,2021-09-09T03:32:49.000Z,0.67,4.44,317.603,
1631160169,2021-09-09T04:02:49.000Z,0.68,3.78,330.052,
1631161969,2021-09-09T04:32:49.000Z,0.64,4.26,323.496,
1631163769,2021-09-09T05:02:49.000Z,0.61,4.08,323.477,
1631165569,2021-09-09T05:32:49.000Z,0.57,4.26,321.534,
1631167369,2021-09-09T06:02:49.000Z,0.56,4.08,302.232,
1631169169,2021-09-09T06:32:49.000Z,0.55,4.08,300.411,
1631170969,2021-09-09T07:02:49.000Z,0.62,3.78,309.861,
1631172769,2021-09-09T07:32:49.000Z,0.59,3.92,305.468,
1631174569,2021-09-09T08:02:49.000Z,0.62,4.08,287.589,
1631176369,2021-09-09T08:32:49.000Z,0.54,3.78,294.139,
1631178169,2021-09-09T09:02:49.000Z,0.44,3.92,286.875,
1631179969,2021-09-09T09:32:49.000Z,0.44,3.64,287.32,
1631181769,2021-09-09T10:02:49.000Z,0.45,3.78,286.098,
1631183569,2021-09-09T10:32:49.000Z,0.46,3.64,290.337,
1631185369,2021-09-09T11:02:49.000Z,0.45,3.52,294.683,
1631187169,2021-09-09T11:32:49.000Z,0.39,3.3,288.669,
1631188969,2021-09-09T12:02:49.000Z,0.44,3.4,264.219,
1631190769,2021-09-09T12:32:49.000Z,0.45,3.52,248.768,
1631192569,2021-09-09T13:02:49.000Z,0.45,3.3,253.396,
1631194369,2021-09-09T13:32:49.000Z,0.44,3.2,266.571,
1631196169,2021-09-09T14:02:49.000Z,0.41,3.3,244.819,
1631197969,2021-09-09T14:32:49.000Z,0.42,7.86,244.142,
1631199769,2021-09-09T15:02:49.000Z,0.41,7.3,243.884,
1631201569,2021-09-09T15:32:49.000Z,0.4,7.3,240.951,
1631203369,2021-09-09T16:02:49.000Z,0.42,6.82,247.298,
1631205169,2021-09-09T16:32:49.000Z,0.44,6.82,256.149,
1631206969,2021-09-09T17:02:49.000Z,0.41,6.4,261.87,
1631208769,2021-09-09T17:32:49.000Z,0.41,5.68,262.169,
1631210569,2021-09-09T18:02:49.000Z,0.39,6.4,269.799,
1631212369,2021-09-09T18:32:49.000Z,0.39,6.02,262.866,
1631214169,2021-09-09T19:02:49.000Z,0.37,6.4,256.507,
1631215969,2021-09-09T19:32:49.000Z,0.38,6.02,250.854,
1631217769,2021-09-09T20:02:49.000Z,0.32,5.38,250.189,
1631219569,2021-09-09T20:32:49.000Z,0.29,6.4,246.714,
1631221369,2021-09-09T21:02:49.000Z,0.32,17.06,234.934,
1631223169,2021-09-09T21:32:49.000Z,0.35,17.06,238.171,
1631224969,2021-09-09T22:02:49.000Z,0.33,17.06,239.702,
1631226769,2021-09-09T22:32:49.000Z,0.23,2.26,347.069,
1631228569,2021-09-09T23:02:49.000Z,0.32,17.06,238.544,
1631230369,2021-09-09T23:32:49.000Z,0.35,17.06,236.274,
1631232169,2021-09-10T00:02:49.000Z,0.33,17.06,234.743,
1631233969,2021-09-10T00:32:49.000Z,0.31,17.06,238.207,
1631235769,2021-09-10T01:02:49.000Z,0.35,17.06,235.86,
1631237569,2021-09-10T01:32:49.000Z,0.37,17.06,241.379,
1631239369,2021-09-10T02:02:49.000Z,0.34,17.06,251.776,
1631241169,2021-09-10T02:32:49.000Z,0.36,17.06,248.788,
1631242969,2021-09-10T03:02:49.000Z,0.38,17.06,250.381,
1631244769,2021-09-10T03:32:49.000Z,0.44,17.06,241.334,
1631246569,2021-09-10T04:02:49.000Z,0.41,17.06,250.639,
1631248369,2021-09-10T04:32:49.000Z,0.36,14.62,249.82,
1631250169,2021-09-10T05:02:49.000Z,0.36,14.62,242.545,
1631251969,2021-09-10T05:32:49.000Z,0.35,14.62,243.97,
1631253769,2021-09-10T06:02:49.000Z,0.33,14.62,240.715,
1631255569,2021-09-10T06:32:49.000Z,0.37,14.62,238.651,
1631257369,2021-09-10T07:02:49.000Z,0.35,14.62,242.979,
1631259169,2021-09-10T07:32:49.000Z,0.22,14.62,240.549,
1631260969,2021-09-10T08:02:49.000Z,0.39,14.62,242.259,
1631262769,2021-09-10T08:32:49.000Z,0.35,2.68,349.081,
1631264569,2021-09-10T09:02:49.000Z,0.49,14.62,236.582,
1631266369,2021-09-10T09:32:49.000Z,0.53,14.62,243.674,
1631268169,2021-09-10T10:02:49.000Z,0.52,14.62,249.021,
1631269969,2021-09-10T10:32:49.000Z,0.52,3.64,317.675,
1631271769,2021-09-10T11:02:49.000Z,0.45,14.62,238.173,
1631273569,2021-09-10T11:32:49.000Z,0.45,14.62,245.556,
1631275369,2021-09-10T12:02:49.000Z,0.35,14.62,236.11,
1631277169,2021-09-10T12:32:49.000Z,0.44,14.62,234.896,
1631278969,2021-09-10T13:02:49.000Z,0.41,14.62,251.261,
1631280769,2021-09-10T13:32:49.000Z,0.42,14.62,257.785,
1631282569,2021-09-10T14:02:49.000Z,0.41,14.62,241.824,
1631284369,2021-09-10T14:32:49.000Z,0.46,14.62,243.401,
1631286169,2021-09-10T15:02:49.000Z,0.5,14.62,244.162,
1631287969,2021-09-10T15:32:49.000Z,0.51,14.62,243.639,
1631289769,2021-09-10T16:02:49.000Z,0.54,14.62,249.193,
1631291569,2021-09-10T16:32:49.000Z,0.51,12.8,241.651,
1631293369,2021-09-10T17:02:49.000Z,0.5,14.62,241.649,
1631295169,2021-09-10T17:32:49.000Z,0.5,14.62,238.924,
1631296969,2021-09-10T18:02:49.000Z,0.48,14.62,239.848,
1631298769,2021-09-10T18:32:49.000Z,0.49,14.62,241.236,
1631300569,2021-09-10T19:02:49.000Z,0.57,14.62,237.25,
1631302369,2021-09-10T19:32:49.000Z,0.49,12.8,241.478,
1631304169,2021-09-10T20:02:49.000Z,0.48,3.52,340.351,
1631305969,2021-09-10T20:32:49.000Z,0.38,3.78,339.265,
1631307769,2021-09-10T21:02:49.000Z,0.38,12.8,240.642,
1631309569,2021-09-10T21:32:49.000Z,0.54,3.64,302.378,
1631311369,2021-09-10T22:02:49.000Z,0.61,3.64,288.609,
1631313169,2021-09-10T22:32:49.000Z,0.54,3.78,281.831,
1631314969,2021-09-10T23:02:49.000Z,0.57,3.64,280.797,
1631316769,2021-09-10T23:32:49.000Z,0.43,3.78,282.913,
1631318569,2021-09-11T00:02:49.000Z,0.48,3.64,278.018,
1631320369,2021-09-11T00:32:49.000Z,0.48,3.52,285.381,
1631322169,2021-09-11T01:02:49.000Z,0.39,3.4,280,
1631323969,2021-09-11T01:32:49.000Z,0.4,3.3,282.685,
1631325769,2021-09-11T02:02:49.000Z,0.46,4.64,234.384,
1631327569,2021-09-11T02:32:49.000Z,0.52,5.12,238.59,
1631329369,2021-09-11T03:02:49.000Z,0.55,5.38,243.786,
1631331169,2021-09-11T03:32:49.000Z,0.56,5.12,243.941,
1631332969,2021-09-11T04:02:49.000Z,0.55,5.38,244.754,
1631334769,2021-09-11T04:32:49.000Z,0.56,5.12,240.927,
1631336569,2021-09-11T05:02:49.000Z,0.58,4.86,242.921,
1631338369,2021-09-11T05:32:49.000Z,0.59,5.38,246.459,
1631340169,2021-09-11T06:02:49.000Z,0.67,5.12,248.805,
1631341969,2021-09-11T06:32:49.000Z,0.63,5.12,250.022,
1631343769,2021-09-11T07:02:49.000Z,0.62,4.86,248.514,
1631345569,2021-09-11T07:32:49.000Z,0.75,4.86,249.799,
1631347369,2021-09-11T08:02:49.000Z,0.8,4.64,252.262,
1631349169,2021-09-11T08:32:49.000Z,0.6,4.86,243.626,
1631350969,2021-09-11T09:02:49.000Z,0.89,4.86,247.104,
1631352769,2021-09-11T09:32:49.000Z,0.97,5.12,245.296,
1631354569,2021-09-11T10:02:49.000Z,0.71,4.08,243.671,
1631356369,2021-09-11T10:32:49.000Z,1.01,5.12,242.281,
1631358169,2021-09-11T11:02:49.000Z,1.02,5.68,238.902,
1631359969,2021-09-11T11:32:49.000Z,0.87,3.92,245.638,
1631361769,2021-09-11T12:02:49.000Z,1.24,5.68,237.808,
1631363569,2021-09-11T12:32:49.000Z,1.16,5.38,238.637,
1631365369,2021-09-11T13:02:49.000Z,1.24,5.68,237.217,
1631367169,2021-09-11T13:32:49.000Z,1.27,6.02,237.339,
1631368969,2021-09-11T14:02:49.000Z,1.15,5.12,239.562,
1631370769,2021-09-11T14:32:49.000Z,1.2,4.64,241.017,
1631372569,2021-09-11T15:02:49.000Z,1.18,6.02,240.128,
1631374369,2021-09-11T15:32:49.000Z,1.24,5.12,243.572,
1631376169,2021-09-11T16:02:49.000Z,1.32,6.4,246.636,
1631377969,2021-09-11T16:32:49.000Z,1.33,5.38,244.233,
1631379769,2021-09-11T17:02:49.000Z,1.68,6.02,248.644,
1631381569,2021-09-11T17:32:49.000Z,1.67,6.02,251.774,
1631383369,2021-09-11T18:02:49.000Z,1.8,6.4,248.188,
1631385169,2021-09-11T18:32:49.000Z,1.72,6.02,248.332,
1631386969,2021-09-11T19:02:49.000Z,1.55,6.02,252.477,
1631388769,2021-09-11T19:32:49.000Z,1.59,6.4,249.834,
1631390569,2021-09-11T20:02:49.000Z,1.65,5.68,250.772,
1631392369,2021-09-11T20:32:49.000Z,1.55,5.38,246.538,
1631394169,2021-09-11T21:02:49.000Z,1.47,5.68,246.479,
1631395969,2021-09-11T21:32:49.000Z,1.62,6.4,243.81,
1631397769,2021-09-11T22:02:49.000Z,1.44,5.38,246.754,
1631399569,2021-09-11T22:32:49.000Z,1.7,5.38,240.795,
1631401369,2021-09-11T23:02:49.000Z,1.6,5.38,242.972,
1631403169,2021-09-11T23:32:49.000Z,1.55,5.68,241.899,
1631404969,2021-09-12T00:02:49.000Z,1.28,5.68,240.567,
1631406769,2021-09-12T00:32:49.000Z,1.33,4.86,244.567,
1631408569,2021-09-12T01:02:49.000Z,1.17,6.02,241.051,
1631410369,2021-09-12T01:32:49.000Z,1.4,5.68,239.165,
1631412169,2021-09-12T02:02:49.000Z,1.78,5.12,240.856,
1631413969,2021-09-12T02:32:49.000Z,1.89,5.38,243.6,
1631415769,2021-09-12T03:02:49.000Z,1.82,6.4,238.19,
1631417569,2021-09-12T03:32:49.000Z,1.93,6.82,242.74,
1631419369,2021-09-12T04:02:49.000Z,1.85,6.82,240.951,
1631421169,2021-09-12T04:32:49.000Z,1.74,6.82,244.416,
1631422969,2021-09-12T05:02:49.000Z,1.82,6.4,243.118,
1631424769,2021-09-12T05:32:49.000Z,1.76,6.4,246.542,
1631426569,2021-09-12T06:02:49.000Z,1.77,5.38,244.607,
1631428369,2021-09-12T06:32:49.000Z,1.66,6.02,247.418,
1631430169,2021-09-12T07:02:49.000Z,1.62,5.38,243.791,
1631431969,2021-09-12T07:32:49.000Z,1.63,5.68,243.597,
1631433769,2021-09-12T08:02:49.000Z,1.76,5.68,243.519,
1631435569,2021-09-12T08:32:49.000Z,1.7,6.02,240.568,
1631437369,2021-09-12T09:02:49.000Z,1.57,5.38,240.702,
1631439169,2021-09-12T09:32:49.000Z,1.67,6.02,243.929,
1631440969,2021-09-12T10:02:49.000Z,1.67,6.02,238.685,
1631442769,2021-09-12T10:32:49.000Z,1.71,6.02,238.476,
1631444569,2021-09-12T11:02:49.000Z,1.69,6.02,237.667,
1631446369,2021-09-12T11:32:49.000Z,1.56,5.68,227.421,
1631448169,2021-09-12T12:02:49.000Z,1.59,6.02,230.522,
1631449969,2021-09-12T12:32:49.000Z,1.59,6.02,230.606,
1631451769,2021-09-12T13:02:49.000Z,1.58,6.02,230.921,
1631453569,2021-09-12T13:32:49.000Z,1.68,6.02,225.591,
1631455369,2021-09-12T14:02:49.000Z,1.62,6.02,232.343,
1631457169,2021-09-12T14:32:49.000Z,1.56,6.02,228.959,
1631458969,2021-09-12T15:02:49.000Z,1.59,6.02,231.275,
1631460769,2021-09-12T15:32:49.000Z,1.44,5.68,227.884,
1631462569,2021-09-12T16:02:49.000Z,1.4,5.68,228.797,
1631464369,2021-09-12T16:32:49.000Z,1.39,5.68,231.823,
1631466169,2021-09-12T17:02:49.000Z,1.36,6.02,234.157,
1631467969,2021-09-12T17:32:49.000Z,1.29,5.38,230.275,
1631469769,2021-09-12T18:02:49.000Z,1.28,5.12,232.409,
1631471569,2021-09-12T18:32:49.000Z,1.24,5.12,238.983,
1631473369,2021-09-12T19:02:49.000Z,1.14,5.12,235.706,
1631475169,2021-09-12T19:32:49.000Z,1.04,5.38,243.789,
1631476969,2021-09-12T20:02:49.000Z,0.89,4.86,240.632,
1631478769,2021-09-12T20:32:49.000Z,0.94,5.12,244.052,
1631480569,2021-09-12T21:02:49.000Z,0.84,4.64,237.752,
1631482369,2021-09-12T21:32:49.000Z,0.82,4.86,246.275,
1631484169,2021-09-12T22:02:49.000Z,0.74,4.86,244.757,
1631485969,2021-09-12T22:32:49.000Z,0.59,4.86,244.899,
1631487769,2021-09-12T23:02:49.000Z,0.68,4.86,245.2,
1631489569,2021-09-12T23:32:49.000Z,0.17,10.24,244.38,
1631491369,2021-09-13T00:02:49.000Z,0.67,5.12,246.207,
1631493169,2021-09-13T00:32:49.000Z,0.69,4.26,232.163,
1631494969,2021-09-13T01:02:49.000Z,0.61,4.26,227.371,
1631496769,2021-09-13T01:32:49.000Z,0.66,3.52,216.199,
1631498569,2021-09-13T02:02:49.000Z,0.7,3.92,219.806,
1631500369,2021-09-13T02:32:49.000Z,0.68,3.92,214.21,
1631502169,2021-09-13T03:02:49.000Z,0.66,3.78,214.145,
1631503969,2021-09-13T03:32:49.000Z,0.61,14.62,240.939,
1631505769,2021-09-13T04:02:49.000Z,0.64,4.08,232.405,
1631507569,2021-09-13T04:32:49.000Z,0.62,12.8,241.351,
1631509369,2021-09-13T05:02:49.000Z,0.67,14.62,248.185,
1631511169,2021-09-13T05:32:49.000Z,0.69,12.8,226.265,
1631512969,2021-09-13T06:02:49.000Z,0.7,12.8,236.529,
1631514769,2021-09-13T06:32:49.000Z,0.72,3.92,235.723,
1631516569,2021-09-13T07:02:49.000Z,0.76,9.3,236.636,
1631518369,2021-09-13T07:32:49.000Z,0.77,3.78,229.226,
1631520169,2021-09-13T08:02:49.000Z,0.75,3.52,224.061,
1631521969,2021-09-13T08:32:49.000Z,0.71,3.78,231.212,
1631523769,2021-09-13T09:02:49.000Z,0.55,3.78,234.042,
1631525569,2021-09-13T09:32:49.000Z,0.57,3.92,232.805,
1631527369,2021-09-13T10:02:49.000Z,0.6,3.64,228.23,
1631529169,2021-09-13T10:32:49.000Z,0.6,10.24,244.43,
1631530969,2021-09-13T11:02:49.000Z,0.52,3.64,228.639,
1631532769,2021-09-13T11:32:49.000Z,0.52,7.3,244.017,
1631534569,2021-09-13T12:02:49.000Z,0.52,3.4,219.566,
1631536369,2021-09-13T12:32:49.000Z,0.5,14.62,245.778,
1631538169,2021-09-13T13:02:49.000Z,0.5,7.3,240.886,
1631539969,2021-09-13T13:32:49.000Z,0.48,8.52,232.941,
1631541769,2021-09-13T14:02:49.000Z,0.46,8.52,239.672,
1631543569,2021-09-13T14:32:49.000Z,0.44,10.24,243.034,
1631545369,2021-09-13T15:02:49.000Z,0.45,14.62,236.501,
1631547169,2021-09-13T15:32:49.000Z,0.43,14.62,241.784,
1631548969,2021-09-13T16:02:49.000Z,0.42,14.62,242.027,
1631550769,2021-09-13T16:32:49.000Z,0.39,8.52,240.271,
1631552569,2021-09-13T17:02:49.000Z,0.4,12.8,239.331,
1631554369,2021-09-13T17:32:49.000Z,0.4,12.8,240.204,
1631556169,2021-09-13T18:02:49.000Z,0.42,12.8,236.778,
1631557969,2021-09-13T18:32:49.000Z,0.39,14.62,244.998,
1631559769,2021-09-13T19:02:49.000Z,0.42,14.62,241.011,
1631561569,2021-09-13T19:32:49.000Z,0.42,12.8,240.379,
1631563369,2021-09-13T20:02:49.000Z,0.41,14.62,243.314,
1631565169,2021-09-13T20:32:49.000Z,0.4,14.62,240.199,
1631566969,2021-09-13T21:02:49.000Z,0.38,9.3,238.597,
1631568769,2021-09-13T21:32:49.000Z,0.37,8.52,242.541,
1631570569,2021-09-13T22:02:49.000Z,0.3,8.52,240.027,
1631572369,2021-09-13T22:32:49.000Z,0.18,4.86,246.009,
1631574169,2021-09-13T23:02:49.000Z,0.27,7.86,245.369,
1631575969,2021-09-13T23:32:49.000Z,0.32,12.8,246.09,
1631577769,2021-09-14T00:02:49.000Z,0.28,6.4,240.697,
1631579569,2021-09-14T00:32:49.000Z,0.28,10.24,237.764,
1631581369,2021-09-14T01:02:49.000Z,0.33,14.62,238.401,
1631583169,2021-09-14T01:32:49.000Z,0.29,14.62,245.882,
1631584969,2021-09-14T02:02:49.000Z,0.29,12.8,241.928,
1631586769,2021-09-14T02:32:49.000Z,0.32,14.62,239.082,
1631588569,2021-09-14T03:02:49.000Z,0.29,12.8,241.291,
1631590369,2021-09-14T03:32:49.000Z,0.29,12.8,241.952,
1631592169,2021-09-14T04:02:49.000Z,0.29,10.24,236.434,
1631593969,2021-09-14T04:32:49.000Z,0.3,9.3,239.551,
1631595769,2021-09-14T05:02:49.000Z,0.31,12.8,242.625,
1631597569,2021-09-14T05:32:49.000Z,0.26,12.8,236.37,
1631599369,2021-09-14T06:02:49.000Z,0.26,10.24,243.254,
1631601169,2021-09-14T06:32:49.000Z,0.25,7.86,247.044,
1631602969,2021-09-14T07:02:49.000Z,0.33,12.8,242.303,
1631604769,2021-09-14T07:32:49.000Z,0.31,12.8,235.558,
1631606569,2021-09-14T08:02:49.000Z,0.33,12.8,237.037,
1631608369,2021-09-14T08:32:49.000Z,0.36,12.8,239.245,
1631610169,2021-09-14T09:02:49.000Z,0.34,11.36,237.317,
1631611969,2021-09-14T09:32:49.000Z,0.31,12.8,244.695,
1631613769,2021-09-14T10:02:49.000Z,0.34,12.8,242.939,
1631615569,2021-09-14T10:32:49.000Z,0.38,10.24,228.674,
1631617369,2021-09-14T11:02:49.000Z,0.38,2.32,137.521,
1631619169,2021-09-14T11:32:49.000Z,0.46,2.62,135.799,
1631620969,2021-09-14T12:02:49.000Z,0.45,2.56,132.143,
1631622769,2021-09-14T12:32:49.000Z,0.41,2.68,125.991,
1631624569,2021-09-14T13:02:49.000Z,0.48,2.68,129.026,
1631626369,2021-09-14T13:32:49.000Z,0.48,2.62,121.372,
1631628169,2021-09-14T14:02:49.000Z,0.48,2.62,118.605,
1631629969,2021-09-14T14:32:49.000Z,0.47,2.56,122.815,
1631631769,2021-09-14T15:02:49.000Z,0.46,2.62,123.495,
1631633569,2021-09-14T15:32:49.000Z,0.43,2.62,117.209,
1631635369,2021-09-14T16:02:49.000Z,0.43,2.56,109.948,
1631637169,2021-09-14T16:32:49.000Z,0.4,2.26,103.583,
1631638969,2021-09-14T17:02:49.000Z,0.35,2.38,113.917,
1631640769,2021-09-14T17:32:49.000Z,0.32,2.32,110.556,
1631642569,2021-09-14T18:02:49.000Z,0.31,12.8,236.169,
1631644369,2021-09-14T18:32:49.000Z,0.27,12.8,234.977,
1631646169,2021-09-14T19:02:49.000Z,0.22,12.8,239.231,
1631647969,2021-09-14T19:32:49.000Z,0.21,12.8,241.75,
1631649769,2021-09-14T20:02:49.000Z,0.21,11.36,234.099,
1631651569,2021-09-14T20:32:49.000Z,0.22,7.86,237.152,
1631653369,2021-09-14T21:02:49.000Z,0.18,6.82,240.639,
1631655169,2021-09-14T21:32:49.000Z,0.19,11.36,235.825,
1631656969,2021-09-14T22:02:49.000Z,0.16,7.86,244.375,
1631658769,2021-09-14T22:32:49.000Z,0.15,8.52,240.1,
1631660569,2021-09-14T23:02:49.000Z,0.14,8.52,240.533,
1631662369,2021-09-14T23:32:49.000Z,0.07,5.12,240.717,
1631664169,2021-09-15T00:02:49.000Z,0.04,10.24,238.568,
1631665969,2021-09-15T00:32:49.000Z,0.11,6.82,244.657,
1631667769,2021-09-15T01:02:49.000Z,0.14,11.36,240.927,
1631669569,2021-09-15T01:32:49.000Z,0.14,9.3,240.272,
1631671369,2021-09-15T02:02:49.000Z,0.18,14.62,247.564,
1631673169,2021-09-15T02:32:49.000Z,0.14,7.86,239.145,
1631674969,2021-09-15T03:02:49.000Z,0.19,14.62,247.149,
1631676769,2021-09-15T03:32:49.000Z,0.2,14.62,243.545,
1631678569,2021-09-15T04:02:49.000Z,0.2,14.62,248.651,
1631680369,2021-09-15T04:32:49.000Z,0.21,12.8,246.527,
1631682169,2021-09-15T05:02:49.000Z,0.21,12.8,243.079,
1631683969,2021-09-15T05:32:49.000Z,0.2,12.8,238.089,
1631685769,2021-09-15T06:02:49.000Z,0.14,1.72,209.294,
1631687569,2021-09-15T06:32:49.000Z,0.21,12.8,245.407,
1631689369,2021-09-15T07:02:49.000Z,0.19,14.62,240.245,
1631691169,2021-09-15T07:32:49.000Z,0.18,14.62,243.816,
1631692969,2021-09-15T08:02:49.000Z,0.14,12.8,245.339,
1631694769,2021-09-15T08:32:49.000Z,0.19,12.8,243.941,
1631696569,2021-09-15T09:02:49.000Z,0.23,1.92,173.502,
1631698369,2021-09-15T09:32:49.000Z,0.32,2.12,125.377,
1631700169,2021-09-15T10:02:49.000Z,0.41,2.38,111.573,
1631701969,2021-09-15T10:32:49.000Z,0.41,2.62,114.652,
1631703769,2021-09-15T11:02:49.000Z,0.38,2.48,124.066,
1631705569,2021-09-15T11:32:49.000Z,0.4,2.62,110.747,
1631707369,2021-09-15T12:02:49.000Z,0.39,2.56,125.296,
1631709169,2021-09-15T12:32:49.000Z,0.4,2.68,126.953,
1631710969,2021-09-15T13:02:49.000Z,0.41,2.68,125.113,
1631712769,2021-09-15T13:32:49.000Z,0.44,2.68,118.219,
1631714569,2021-09-15T14:02:49.000Z,0.45,2.62,118.645,
1631716369,2021-09-15T14:32:49.000Z,0.41,2.56,115.208,
1631718169,2021-09-15T15:02:49.000Z,0.39,2.56,117.762,
1631719969,2021-09-15T15:32:49.000Z,0.39,2.42,121.636,
1631721769,2021-09-15T16:02:49.000Z,0.36,2.48,119.52,
1631723569,2021-09-15T16:32:49.000Z,0.26,12.8,232.527,
1631725369,2021-09-15T17:02:49.000Z,0.24,12.8,239.871,
1631727169,2021-09-15T17:32:49.000Z,0.21,12.8,244.768,
1631728969,2021-09-15T18:02:49.000Z,0.17,10.24,237.599,
1631730769,2021-09-15T18:32:49.000Z,0.18,10.24,236.041,
1631732569,2021-09-15T19:02:49.000Z,0.16,12.8,240.625,
1631734369,2021-09-15T19:32:49.000Z,0.16,11.36,239.761,
1631736169,2021-09-15T20:02:49.000Z,0.1,8.52,241.238,
1631737969,2021-09-15T20:32:49.000Z,0.15,11.36,238.501,
1631739769,2021-09-15T21:02:49.000Z,0.15,12.8,239.792,
1631741569,2021-09-15T21:32:49.000Z,0.14,12.8,243.837,
1631743369,2021-09-15T22:02:49.000Z,0.1,10.24,237.995,
1631745169,2021-09-15T22:32:49.000Z,0.12,12.8,241.654,
1631746969,2021-09-15T23:02:49.000Z,0.14,14.62,239.182,
1631748769,2021-09-15T23:32:49.000Z,0.11,10.24,237.644,
1631750569,2021-09-16T00:02:49.000Z,0.13,12.8,240.556,
1631752369,2021-09-16T00:32:49.000Z,0.13,12.8,237.37,
1631754169,2021-09-16T01:02:49.000Z,0.07,11.36,238.087,
1631755969,2021-09-16T01:32:49.000Z,0.21,2.84,352.271,
1631757769,2021-09-16T02:02:49.000Z,0.28,2.92,355.712,
1631759569,2021-09-16T02:32:49.000Z,0.25,2.92,353.116,
1631761369,2021-09-16T03:02:49.000Z,0.27,2.56,2.389,
1631763169,2021-09-16T03:32:49.000Z,0.26,2.84,357.959,
1631764969,2021-09-16T04:02:49.000Z,0.25,14.62,238.621,
1631766769,2021-09-16T04:32:49.000Z,0.27,17.06,275.258,
1631768569,2021-09-16T05:02:49.000Z,0.2,2.42,3.576,
1631770369,2021-09-16T05:32:49.000Z,0.23,2.76,0.661,
1631772169,2021-09-16T06:02:49.000Z,0.18,1.82,17.14,
1631773969,2021-09-16T06:32:49.000Z,0.27,2.68,0.541,
1631775769,2021-09-16T07:02:49.000Z,0.28,2.68,2.97,
1631777569,2021-09-16T07:32:49.000Z,0.31,2.62,3.602,
1631779369,2021-09-16T08:02:49.000Z,0.27,2.68,2.776,
1631781169,2021-09-16T08:32:49.000Z,0.3,2.48,3.317,
1631782969,2021-09-16T09:02:49.000Z,0.26,2.62,0.904,
1631784769,2021-09-16T09:32:49.000Z,0.28,14.62,236.361,
1631786569,2021-09-16T10:02:49.000Z,0.27,14.62,239.036,
1631788369,2021-09-16T10:32:49.000Z,0.29,14.62,233.965,
1631790169,2021-09-16T11:02:49.000Z,0.29,14.62,244.115,
1631791969,2021-09-16T11:32:49.000Z,0.3,2.32,23.315,
1631793769,2021-09-16T12:02:49.000Z,0.35,2.42,29.977,
1631795569,2021-09-16T12:32:49.000Z,0.38,2.38,29.083,
1631797369,2021-09-16T13:02:49.000Z,0.42,2.56,31.014,
1631799169,2021-09-16T13:32:49.000Z,0.39,2.42,26.721,
1631800969,2021-09-16T14:02:49.000Z,0.37,2.62,8.597,
1631802769,2021-09-16T14:32:49.000Z,0.39,3.2,352.385,
1631804569,2021-09-16T15:02:49.000Z,0.54,3.4,351.649,
1631806369,2021-09-16T15:32:49.000Z,0.59,3.64,355.611,
1631808169,2021-09-16T16:02:49.000Z,0.7,3.78,2.603,
1631809969,2021-09-16T16:32:49.000Z,0.7,3.78,0.311,
1631811769,2021-09-16T17:02:49.000Z,0.76,3.92,356.259,
1631813569,2021-09-16T17:32:49.000Z,0.75,3.78,359.45,
1631815369,2021-09-16T18:02:49.000Z,0.73,3.78,3.477,
1631817169,2021-09-16T18:32:49.000Z,0.68,3.78,2.907,
1631818969,2021-09-16T19:02:49.000Z,0.74,3.52,4.328,
1631820769,2021-09-16T19:32:49.000Z,0.67,3.92,359.255,
1631822569,2021-09-16T20:02:49.000Z,0.57,3.52,358.761,
1631824369,2021-09-16T20:32:49.000Z,0.47,3.3,358.552,
1631826169,2021-09-16T21:02:49.000Z,0.41,2.92,0.872,
1631827969,2021-09-16T21:32:49.000Z,0.38,2.48,3.703,
1631829769,2021-09-16T22:02:49.000Z,0.36,2.76,357.27,
1631831569,2021-09-16T22:32:49.000Z,0.35,2.76,2.967,
1631833369,2021-09-16T23:02:49.000Z,0.29,2.48,0.28,
1631835169,2021-09-16T23:32:49.000Z,0.26,2.48,2.077,
1631836969,2021-09-17T00:02:49.000Z,0.25,2.32,1.217,
1631838769,2021-09-17T00:32:49.000Z,0.24,2.42,359.853,
1631840569,2021-09-17T01:02:49.000Z,0.22,14.62,233.253,
1631842369,2021-09-17T01:32:49.000Z,0.09,14.62,247.995,
1631844169,2021-09-17T02:02:49.000Z,0.17,12.8,242.059,
1631845969,2021-09-17T02:32:49.000Z,0.14,2.16,353.725,
1631847769,2021-09-17T03:02:49.000Z,0.16,14.62,237.662,
1631849569,2021-09-17T03:32:49.000Z,0.17,14.62,240.428,
1631851369,2021-09-17T04:02:49.000Z,0.13,14.62,238.222,
1631853169,2021-09-17T04:32:49.000Z,0.15,11.36,237.688,
